지역,구,상호,주소,상표,전화번호,셀프여부,휘발유,경유
부산,남구,동명주유소,부산 남구 남구 전포대로 7,S-OIL,051-646-4390,N,1528,1418
부산,남구,매일주유소,부산 남구 수영로 22 (문현동),알뜰주유소,051-646-5182,Y,1528,1418
부산,남구,삼화주유소,부산 남구 우암로 92 (감만동),알뜰주유소,051-646-1620,N,1529,1429
부산,남구,분포셀프주유소,부산 남구 용호로 116 (용호동),SK에너지,051-627-5151,Y,1535,1435
부산,남구,지에스칼텍스㈜ 비치주유소,부산 남구 용호로 60 (용호동),GS칼텍스,051-625-5151,Y,1539,1434
부산,남구,구도일주유소용호,부산 남구 용호로 172 (용호동),S-OIL,051-611-5191,N,1539,1449
부산,남구,문현주유소,부산 남구 우암로 374 (문현동),HD현대오일뱅크,051-635-5103,Y,1559,1459
부산,남구,내트럭(주)부산용당,부산 남구 신선로 261,SK에너지,051-931-8001,N,1569,1469
부산,남구,내트럭(주)부산사업소,부산 남구 신선로 168,SK에너지,051-638-3971,N,1569,1469
부산,남구,금융단지주유소,부산 남구 황령대로98번길 75 (문현동),HD현대오일뱅크,051-633-5117,N,1578,1478
부산,남구,지에스칼텍스㈜ 대연주유소,부산 남구 수영로 288,GS칼텍스,051-624-2552,Y,1584,1484
부산,남구,인터지스(주)인터지스주유소,부산 남구 신선로 173 (감만동),HD현대오일뱅크,051-611-7611,N,1679,1579
부산,남구,대성주유소,부산광역시 남구 문현로 67 (문현동),HD현대오일뱅크,051-634-0668,N,1699,1599
서울,강북구,SK에너지(주) 매일주유소,서울 강북구 삼양로 217 (미아동),SK에너지,02-982-8855,Y,1499,1425
서울,강북구,북서울고속주유소,서울 강북구 삼양로 410 (수유동),SK에너지,02-907-5182,Y,1499,1424
서울,강북구,수유동주유소,서울 강북구 도봉로 395 (수유동),GS칼텍스,02-902-9470,Y,1499,1424
서울,강북구,(주)서울에너지 시민주유소,서울 강북구 인수봉로 185 (수유동),HD현대오일뱅크,02-907-9496,Y,1499,1424
서울,강북구,(주)석산에너지,서울 강북구 삼양로 316 (수유동),HD현대오일뱅크,02-980-1448,Y,1499,1424
서울,강북구,에덴주유소,서울 강북구 월계로 195 (번동),SK에너지,02-987-8182,Y,1505,1415
서울,강북구,덕릉로주유소,서울 강북구 덕릉로 158 (번동),S-OIL,02-989-9806,Y,1515,1424
서울,강북구,대성석유(주)신광주유소,서울 강북구 삼양로 484,GS칼텍스,02-908-3320,N,1529,1449
서울,강북구,씨앤에스유통㈜ 미아셀프주유소,서울 강북구 도봉로 200 (미아동),S-OIL,02-945-7999,Y,1545,1455
서울,강북구,㈜지에스이앤알 미아주유소,서울 강북구 도봉로 122 (미아동),GS칼텍스,02-987-5152,Y,1565,1475
서울,강북구,세원주유소,서울 강북구 한천로 918 (번동),SK에너지,02-907-6890,Y,1568,1488
서울,강북구,HD현대오일뱅크㈜직영 번동셀프주유소,서울 강북구 한천로 963 (번동),HD현대오일뱅크,02-992-3331,Y,1577,1497
부산,동구,(주)대양씨앤씨직영주유소,부산 동구 성남로 74 (범일동),GS칼텍스,051-646-5563,Y,1508,1398
부산,동구,CJ대한통운㈜ 부산주유소,부산 동구 충장대로 305 (좌천동),GS칼텍스,051-719-5143,Y,1508,1398
부산,동구,구도일주유소 부산진,부산 동구 중앙대로 414 (좌천동),S-OIL,051-644-6200,Y,1525,1395
부산,동구,지에스칼텍스㈜ 해안주유소,부산 동구 충장대로 121,GS칼텍스,051-469-3879,Y,1525,1419
부산,동구,부산벙커앤오일 청구주유소,부산 동구 충장대로 281 (좌천동),SK에너지,051-635-9698,Y,1525,1405
부산,동구,대양대박주유소,부산 동구 성남로 42 (좌천동),GS칼텍스,051-634-5252,N,1528,1428
부산,동구,동방석유(주)초량주유소,부산 동구  중앙대로 302 (초량동),SK에너지,051-469-5181,Y,1535,1435
부산,동구,동구SK주유소,부산 동구 중앙대로 352 (초량동),SK에너지,051-715-9338,Y,1535,1435
부산,동구,동방석유(주)형제주유소,부산광역시 동구  자성로 127 (범일2동),SK에너지,051-646-5471,Y,1598,1498
부산,동구,㈜삼현석유 천일주유소,부산 동구 중앙대로 168 (초량동),S-OIL,051-466-1001,N,1998,1598
부산,동래구,광신석유(주)직영 충렬대로주유소,부산 동래구 충렬대로 95,SK에너지,051-555-3258,Y,1473,1389
부산,동래구,한창주유소,부산 동래구 우장춘로 56,HD현대오일뱅크,051-583-5151,Y,1473,1389
부산,동래구,한솔유화㈜교대점 한길주유소,부산 동래구 여고로 131 (사직동),HD현대오일뱅크,051-504-0636,Y,1473,1389
부산,동래구,명장주유소,부산 동래구 반송로 303 (명장동),알뜰주유소,051-522-3355,Y,1478,1389
부산,동래구,(주)삼보명진주유소,부산 동래구 충렬대로 51 (온천동),GS칼텍스,051-553-3000,Y,1478,1390
부산,동래구,동방석유(주)푸른주유소,부산 동래구 충렬대로 121 (온천동),SK에너지,051-555-3827,Y,1483,1380
부산,동래구,지에스칼텍스(주)동호주유소,부산 동래구 반송로 245 (안락동),GS칼텍스,051-526-9967,Y,1488,1403
부산,동래구,(주)대원에너지 대원주유소,부산 동래구 충렬대로 460  (안락동),S-OIL,051-852-6492,Y,1508,1408
부산,동래구,대일주유소,부산 동래구 충렬대로 124 (온천동),알뜰주유소,051-502-1155,Y,1508,1403
부산,동래구,신세계주유소,부산 동래구 충렬대로 500 (안락동),알뜰주유소,051-528-0600,N,1518,1418
부산,동래구,보강주유소,부산 동래구  충렬대로 400 (안락동),HD현대오일뱅크,051-531-2535,Y,1518,1418
부산,동래구,대경주유소,부산 동래구 반송로 185 (안락동),HD현대오일뱅크,051-555-1177,N,1538,1437
부산,동래구,온천주유소,부산 동래구 명륜로 2,GS칼텍스,051-558-2250,Y,1538,1438
부산,동래구,지에스칼텍스㈜ 태양주유소,부산 동래구 충렬대로 440 (안락제2동),GS칼텍스,051-526-0107,Y,1554,1469
부산,동래구,한양주유소,부산 동래구  충렬대로 300 (낙민동),SK에너지,051-554-3363,N,1566,1496
부산,동래구,대원주유소,부산 동래구 미남로 38,S-OIL,051-502-0733,Y,1568,1478
부산,동래구,안락교차로주유소,부산 동래구 충렬대로 330 (안락동),GS칼텍스,051-552-6262,N,1568,1478
부산,동래구,충렬주유소,부산 동래구 충렬대로 463,S-OIL,051-522-0569,Y,1568,1478
부산,부산진구,항도주유소,부산 부산진구 신암로 14 (범천동),GS칼텍스,051-632-5189,Y,1475,1375
부산,부산진구,(주)우양네트웍스 하마정주유소,부산 부산진구 동평로 398,S-OIL,051-861-5104,Y,1493,1395
부산,부산진구,영우에너지 부전주유소,부산 부산진구 신천대로 132,S-OIL,051-802-5593,Y,1493,1393
부산,부산진구,대양주유소,부산 부산진구 새싹로 61-1 (부암동),알뜰주유소,051-818-6161,Y,1493,1393
부산,부산진구,(주)태화주유소,부산 부산진구 가야대로 402,SK에너지,051-896-6147,Y,1494,1394
부산,부산진구,스마일주유소,부산 부산진구 동평로 49,알뜰주유소,051-939-2022,Y,1498,1398
부산,부산진구,광신석유(주)직영 양정주유소,부산 부산진구 동평로 361 (양정동),SK에너지,051-862-7063,Y,1498,1399
부산,부산진구,(주)주공에너지,부산 부산진구 백양대로 231,알뜰주유소,051-898-0809,Y,1499,1399
부산,부산진구,남부산고속주유소,부산 부산진구 거제대로 84 (양정동),S-OIL,051-867-2231,Y,1509,1399
부산,부산진구,가야주유소,부산 부산진구 가야대로552번길 39,SK에너지,051-896-6300,Y,1509,1409
부산,부산진구,명품주유소 당감점,부산 부산진구 백양대로 78 (당감동),HD현대오일뱅크,051-891-1881,Y,1509,1399
부산,부산진구,백양주유소,부산 부산진구  백양대로 234 (개금동),SK에너지,051-894-6622,N,1512,1418
부산,부산진구,진성주유소,부산 부산진구 백양대로 242,S-OIL,051-896-4500,Y,1513,1418
부산,부산진구,SK에너지(주) 연지오토self,부산 부산진구 동평로 239 (연지동),SK에너지,051-805-9285,Y,1539,1479
부산,부산진구,대흥주유소,부산 부산진구 동평로 21,S-OIL,051-898-5151,Y,1546,1456
부산,부산진구,동방석유(주)황령산주유소,부산 부산진구 황령대로 66 (전포동),SK에너지,051-803-5151,Y,1559,1459
부산,부산진구,지에스칼텍스㈜ 성지주유소,부산 부산진구 동평로 289 (연지동),GS칼텍스,051-806-0466,Y,1559,1459
부산,부산진구,럭키주유소,부산 부산진구 새싹로 230 (초읍동),SK에너지,051-808-5113,Y,1598,1548
부산,부산진구,동방석유(주)sk전포주유소,부산 부산진구 동천로 10 (전포동),SK에너지,051-804-5152,Y,1599,1469
부산,부산진구,한일주유소,부산 부산진구 백양순환로110번길 19 (부암동),SK에너지,051-809-1542,Y,1679,1599
부산,부산진구,케이제이주유소,부산 부산진구 전포대로176번길 5,S-OIL,051-809-5145,Y,1698,1598
부산,부산진구,대명주유소,부산 부산진구 가야대로 523 (가야동),S-OIL,051-896-5105,Y,1728,1638
부산,부산진구,서영주유소,부산 부산진구 범일로 184 (범천동),SK에너지,051-644-7053,N,1748,1698
부산,북구,광신석유(주)직영 백양대로주유소,부산 북구 백양대로 995 (구포동),SK에너지,051-337-3100,Y,1475,1375
부산,북구,경덕주유소,부산 북구 시랑로 58 (구포동),알뜰주유소,051-343-2121,Y,1485,1398
부산,북구,금곡대로주유소,부산 북구 금곡대로 712 (금곡동),GS칼텍스,051-365-4830,Y,1499,1389
부산,북구,만복드림주유소,부산 북구 만덕대로 170,S-OIL,051-343-5155,Y,1509,1399
부산,북구,지에스칼텍스(주)구포셀프주유소,부산 북구 사상로 619 (구포동),GS칼텍스,051-338-5189,Y,1509,1384
부산,북구,(주)세일 금곡주유소,부산 북구 금곡대로 604 (금곡동),S-OIL,051-334-7771,Y,1509,1399
부산,북구,(주)삼보부림SELF주유소,부산 북구 만덕대로 343 (만덕동),GS칼텍스,051-338-5156,Y,1509,1399
부산,북구,삼보주유소/충전소,부산 북구 만덕대로 331 (만덕동),GS칼텍스,051-336-2002,Y,1509,1399
부산,북구,광신석유(주)직영 덕천주유소,부산 북구 의성로 20 (덕천동),SK에너지,051-343-5232,Y,1509,1399
부산,북구,동양가스산업(주)명품주유소,부산 북구 금곡대로 113 (덕천동),HD현대오일뱅크,051-343-3003,Y,1509,1399
부산,북구,무궁화주유소,부산 북구 금곡대로 37,HD현대오일뱅크,051-341-0151,Y,1525,1425
부산,북구,SK에너지(주)신광셀프주유소,부산 북구 덕천로 275 (만덕동),SK에너지,051-336-9911,Y,1529,1484
부산,북구,성도주유소,부산 북구 낙동대로 1642,S-OIL,051-333-3351,Y,1538,1438
부산,북구,SK에너지(주)두꺼비,부산 북구 금곡대로 362 (화명동),SK에너지,051-362-5555,Y,1539,1479
부산,북구,삼진셀프주유소,부산 북구 의성로53번길 5,SK에너지,051-342-3516,Y,1539,1479
부산,북구,무지개주유소,부산 북구 금곡대로 692 (금곡동),HD현대오일뱅크,051-335-4330,N,1569,1389
부산,북구,지에스칼텍스(주)라인셀프주유소,부산 북구 덕천로 179 (만덕동),GS칼텍스,051-338-5145,Y,1574,1469
부산,사상구,용마주유소,부산 사상구 가야대로 329 (주례동),알뜰주유소,051-311-3653,Y,1475,1375
부산,사상구,㈜덕양에너지직영 굿모닝주유소,부산 사상구 학감대로 70 (학장동),SK에너지,051-323-2123,Y,1475,1375
부산,사상구,부영석유(주)도매주유소,부산 사상구 가야대로 10 (감전동),GS칼텍스,051-315-1117,Y,1475,1385
부산,사상구,(주)지엠지 우경주유소,부산 사상구 백양대로 477 (주례동),S-OIL,051-312-0951,Y,1475,1375
부산,사상구,(주)덕양에너지 직영 구덕산주유소,부산 사상구 학감대로 98 (학장동),SK에너지,051-323-9890,Y,1475,1375
부산,사상구,에스씨(주) 새문주유소,부산 사상구 학감대로 30 (학장동),GS칼텍스,051-324-3502,Y,1475,1375
부산,사상구,원주유소,부산 사상구 백양대로 349 (주례동),HD현대오일뱅크,051-323-0224,Y,1475,1375
부산,사상구,(주)좋은기름나라새사상셀프주유소지점,부산 사상구 새벽로 154,S-OIL,051-328-2270,Y,1475,1385
부산,사상구,서부산IC주유소,부산 사상구 학감대로 170,SK에너지,051-328-5189,Y,1475,1375
부산,사상구,스마트주유소,부산 사상구 가야대로 377,HD현대오일뱅크,051-314-5151,Y,1475,1375
부산,사상구,성림주유소,부산 사상구 백양대로 480,HD현대오일뱅크,051-545-5151,Y,1475,1375
부산,사상구,우리주유소 (주)시블링스,부산 사상구 백양대로 701 (덕포동),알뜰주유소,051-304-3654,Y,1475,1375
부산,사상구,세원주유소,부산 사상구 학감대로 178,알뜰주유소,051-328-5311,Y,1475,1375
부산,사상구,행복한셀프주유소,부산 사상구 학감대로 73 (학장동),HD현대오일뱅크,051-327-7547,Y,1475,1375
부산,사상구,광신홀딩스㈜ 직영 낙동대로주유소,부산 사상구 낙동대로 935 (감전동),SK에너지,051-311-0131,Y,1475,1385
부산,사상구,광신석유(주)직영 가야대로주유소,부산 사상구 가야대로 395,SK에너지,070-4788-8153,Y,1475,1375
부산,사상구,㈜제이와이비젼 명성주유소,부산 사상구 학감대로 220 (감전동),GS칼텍스,051-324-5085,Y,1479,1389
부산,사상구,구룡주유소,부산 사상구 가야대로 150 (학장동),HD현대오일뱅크,051-316-4360,Y,1488,1388
부산,사상구,(주)부영에너지,부산 사상구 낙동대로 994 (감전동),SK에너지,051-317-0296,Y,1494,1379
부산,사상구,엔씨네트웍스(주)직영주유소,부산 사상구 사상로 105,SK에너지,051-913-5151,Y,1498,1398
부산,사상구,흥일주유소 주식회사,부산 사상구 낙동대로 1520 (삼락동),GS칼텍스,051-302-6244,N,1528,1428
부산,사상구,(주)유창주유소,부산 사상구 낙동대로 753 (엄궁동),GS칼텍스,051-328-4422,N,1536,1436
부산,사상구,한라주유소,부산 사상구 학장로 107 (학장동),SK에너지,051-326-9398,Y,1537,1422
부산,사상구,아산주유소,부산 사상구 새벽로 1 (학장동),S-OIL,051-312-0051,Y,1537,1437
부산,사상구,대흥오일뱅크주유소,부산 사상구 새벽로 2,HD현대오일뱅크,051-312-2526,N,1538,1438
부산,사상구,동해주유소,부산 사상구 낙동대로 1274 (삼락동),HD현대오일뱅크,051-305-9558,Y,1538,1438
부산,사상구,가락타운주유소,부산 사상구 낙동대로 730 (엄궁동),SK에너지,051-325-1200,Y,1538,1438
부산,사상구,(주)성은에너지 자이언트 주유소,부산 사상구 강변대로 458 (엄궁동),GS칼텍스,051-315-4027,Y,1538,1438
부산,사상구,(주)호림에너지 호림주유소,부산 사상구 낙동대로 669 (엄궁동),HD현대오일뱅크,051-317-5187,N,1539,1439
부산,사상구,경동주유소,부산 사상구 백양대로 386 (주례동),HD현대오일뱅크,051-311-6114,Y,1543,1413
부산,사상구,(주)성은에너지 제3주유소,부산 사상구 강변대로 412 (엄궁동),SK에너지,051-323-4027,Y,1548,1448
부산,사상구,농산물주유소,부산 사상구 농산물시장로25번길 94,SK에너지,051-327-0011,N,1560,1449
부산,사상구,산업주유소,부산 사상구 낙동대로 879 (감전동),SK에너지,051-311-4305,Y,1568,1478
부산,사상구,중앙주유소,부산 사상구 낙동대로 1316 (삼락동),HD현대오일뱅크,051-305-0629,N,1568,1468
부산,사상구,HD현대오일뱅크㈜직영 감전주유소,부산 사상구 낙동대로 978 (감전동),HD현대오일뱅크,051-315-6362,N,1569,1489
부산,사상구,대림주유소,부산 사상구 낙동대로 1320,S-OIL,051-302-1577,Y,1589,1489
부산,사상구,성경주유소,부산 사상구 모덕로 69 (모라동),SK에너지,051-304-5100,N,1598,1498
부산,사상구,지에스칼텍스(주)서부주유소,부산 사상구 낙동대로 1380 (삼락동),GS칼텍스,051-304-8873,Y,1599,1499
부산,사상구,새동창주유소,부산 사상구 낙동대로 920 (감전동),SK에너지,051-324-1117,N,1608,1498
부산,사상구,아시아사상주유소,부산 사상구 새벽로 207 (괘법동),SK에너지,051-321-1445,N,1787,1687
부산,사상구,건영주유소,부산 사상구 가야대로 63 (감전동),SK에너지,051-328-5181,N,1798,1748
부산,사상구,광신홀딩스㈜ 직영 감전주유소,부산 사상구 낙동대로 1070 (감전동),SK에너지,051-328-6402,Y,1999,2099
부산,사하구,다대로주유소,부산 사하구 을숙도대로 712,HD현대오일뱅크,051-266-5189,Y,1499,1389
부산,사하구,장림대흥주유소,부산 사하구 다대로 292 (장림동),SK에너지,051-262-5189,Y,1499,1389
부산,사하구,대로주유소,부산 사하구 다대로 280 (장림동),S-OIL,051-265-5110,Y,1499,1389
부산,사하구,에스씨(주) 감천주유소,부산 사하구 감천로 79 (감천동),GS칼텍스,051-291-9700,Y,1499,1389
부산,사하구,부영석유 도매주유소,부산 사하구 을숙도대로 564,GS칼텍스,051-202-7333,Y,1499,1389
부산,사하구,사하주유소,부산 사하구 을숙도대로 583,S-OIL,051-202-5175,Y,1499,1389
부산,사하구,서부산농협주유소,부산 사하구 장평로 177 (장림동),NH-OIL,051-262-0072,Y,1499,1389
부산,사하구,오케이주유소,부산 사하구 사하로 150 (괴정동),S-OIL,051-293-7601,Y,1499,1389
부산,사하구,대양석유(주) SK괴정주유소,부산광역시 사하구  사하로 129,SK에너지,051-206-7446,Y,1499,1389
부산,사하구,광신홀딩스㈜ 직영 을숙도대로주유소,부산 사하구 을숙도대로 530 (신평동),SK에너지,051-205-8800,Y,1499,1389
부산,사하구,동원주유소(주),부산 사하구 감천항로 445 (구평동),HD현대오일뱅크,051-261-4448,Y,1515,1408
부산,사하구,극동유화(주) 부산주유소,부산 사하구 하신중앙로 165 (신평동),S-OIL,051-293-5451,Y,1517,1449
부산,사하구,퍼시픽에너지(주),부산 사하구 다대로 575 (다대동),알뜰주유소,051-313-5182,Y,1526,1416
부산,사하구,토성셀프주유소,부산 사하구 다대로 581 (다대동),SK에너지,051-261-5145,Y,1528,1418
부산,사하구,지에스칼텍스㈜ 동아주유소,부산 사하구 낙동대로 112 (괴정동),GS칼텍스,051-206-2351,Y,1529,1439
부산,사하구,(주)천일에너지 대진주유소,부산 사하구 낙동대로 339,HD현대오일뱅크,051-206-6489,Y,1537,1437
부산,사하구,남성주유소,부산 사하구 하신중앙로 240 (하단동),HD현대오일뱅크,051-205-4631,Y,1537,1457
부산,사하구,대창제1주유소,부산 사하구 을숙도대로 821 (구평동),SK에너지,051-266-7788,Y,1539,1429
부산,사하구,인도에너지(주),부산 사하구 감천항로 20,SK에너지,051-988-1817,Y,1539,1409
부산,사하구,오션셀프주유소,부산 사하구 감천항로 227,S-OIL,010-2755-7600,Y,1539,1389
부산,사하구,지에스칼텍스(주)다대주유소,부산 사하구 다대로 377 (장림동),GS칼텍스,051-265-5131,Y,1539,1429
부산,사하구,신평주유소,부산 사하구 하신중앙로 166 (신평동),SK에너지,051-203-4277,N,1557,1477
부산,사하구,조은셀프주유소,부산 사하구 낙동대로 312 (괴정동),S-OIL,051-291-5189,Y,1559,1469
부산,사하구,SK에너지(주)국영,부산 사하구 장림번영로 7 (장림동),SK에너지,051-262-8866,Y,1569,1459
부산,사하구,장림주유소,부산 사하구 장림로 287 (장림동),HD현대오일뱅크,051-261-3773,Y,1569,1419
부산,사하구,대호주유소,부산 사하구 하신중앙로 55 (신평동),S-OIL,051-204-8200,N,1610,1490
부산,사하구,선경주유소,부산 사하구 을숙도대로 728,S-OIL,051-266-5130,Y,1695,1445
부산,사하구,대경주유소,부산 사하구 감천항로 64 (구평동),S-OIL,051-262-8494,N,1699,1599
부산,서구,(주)디시에너지 운동장,부산 서구 보수대로 220 (동대신제3동),HD현대오일뱅크,051-243-0444,Y,1495,1395
부산,서구,(주)디시에너지 대신지점,부산 서구 대영로 91,HD현대오일뱅크,051-242-8144,Y,1529,1439
부산,서구,고려주유소 대신점,부산 서구 대영로 88,S-OIL,051-912-7555,Y,1539,1449
부산,서구,동방석유(주)직영 모든주유소,부산 서구 감천로 227 (암남동),SK에너지,051-244-5151,Y,1549,1439
부산,서구,피치스주유소 빙고점,부산 서구 충무대로 240,자가상표,051-242-7719,Y,1566,1466
부산,서구,남항대교주유소,부산 서구 충무대로 108 (암남동),SK에너지,051-231-5145,Y,1569,1469
부산,서구,남부주유소 (송도아랫길),부산 서구 충무대로 150 (남부민동),GS칼텍스,051-255-9528,N,1589,1499
부산,서구,지에스칼텍스㈜ 대성주유소,부산 서구 충무대로 126 (남부민동),GS칼텍스,051-257-2601,Y,1589,1489
부산,서구,(주)부영에너지직영신일주유소,부산 서구 구덕로 273 (서대신동1가),SK에너지,051-256-3929,Y,1638,1549
부산,서구,스타2 주유소,부산 서구 원양로 260 (암남동),GS칼텍스,051-243-6661,N,1699,1389
부산,수영구,마린타이거주유소,부산 수영구 광남로 241 (민락동),GS칼텍스,051-756-0903,N,1495,1395
부산,수영구,광안리주유소,부산 수영구 광남로 83,S-OIL,051-754-9799,Y,1495,1395
부산,수영구,(주)세왕에너지 세진주유소,부산 수영구 광남로 176 (민락동),SK에너지,051-755-8188,Y,1495,1395
부산,수영구,센텀타이거주유소,부산 수영구 민락본동로 30,알뜰주유소,051-751-2281,Y,1515,1415
부산,수영구,신영주유소,부산 수영구 과정로 23,SK에너지,051-756-4518,N,1518,1428
부산,수영구,대양산업(주)대영주유소,부산 수영구 수영로 731,GS칼텍스,051-753-0360,Y,1524,1474
부산,수영구,지에스칼텍스(주)부산주유소,부산 수영구 수영로 558 (광안동),GS칼텍스,051-753-0569,Y,1529,1479
부산,수영구,지에스칼텍스(주) 언덕주유소,부산 수영구 연수로 239,GS칼텍스,051-757-6100,Y,1529,1494
부산,수영구,땡큐망미주유소,부산 수영구  연수로 254 (망미동),S-OIL,051-752-6056,Y,1577,1497
부산,수영구,인성셀프 HD현대오일뱅크(주)직영,부산 수영구 연수로 250 (망미동),HD현대오일뱅크,051-752-9475,Y,1579,1509
부산,수영구,SK에너지(주)강일주유소,부산 수영구 연수로 411,SK에너지,051-752-6371,Y,1584,1559
부산,수영구,금련산주유소,부산 수영구 수영로 491 (남천동),S-OIL,051-621-5189,N,1595,1495
부산,수영구,금호주유소,"부산 수영구 과정로 4,  (망미동)",SK에너지,051-756-3792,N,1679,1579
부산,수영구,(주)호유주유소,부산 수영구 좌수영로 151 (망미동),GS칼텍스,051-757-8806,N,1688,1588
부산,수영구,(주)청유주유소,부산 수영구 좌수영로 147 (망미동),SK에너지,051-757-8806,Y,1698,1598
부산,연제구,하얀100연산주유소,부산 연제구 반송로 68 (연산동),SK에너지,051-868-5252,Y,1488,1388
부산,연제구,(주)좋은기름나라연산주유소지점,부산 연제구 고분로 51 (연산동),S-OIL,051-851-5199,Y,1505,1395
부산,연제구,성학주유소,부산 연제구 월드컵대로 249 (거제동),알뜰주유소,051-505-7090,N,1508,1398
부산,연제구,광동페트로㈜ 감사드림주유소,부산 연제구 거제대로 98,HD현대오일뱅크,051-851-0976,Y,1509,1399
부산,연제구,자이주유소,부산 연제구 과정로 325 (연산동),GS칼텍스,051-864-4244,Y,1519,1429
부산,연제구,광신홀딩스㈜ 직영 토곡주유소,부산 연제구 과정로 208,SK에너지,051-759-3802,Y,1519,1429
부산,연제구,금천셀프주유소,부산 연제구 과정로 134 (연산동),S-OIL,051-759-9393,Y,1535,1445
부산,연제구,신한양주유소,부산 연제구 연안로 20 (연산동),SK에너지,051-758-5351,Y,1538,1448
부산,연제구,영웅주유소,부산 연제구 온천천남로 86 (연산동),HD현대오일뱅크,051-759-5776,N,1539,1454
부산,연제구,SK에너지(주)부흥셀프주유소,부산 연제구 과정로 120 (연산동),SK에너지,051-759-5182,Y,1555,1485
부산,연제구,현대오일뱅크㈜직영 연산셀프주유소,부산 연제구 중앙대로 1179 (거제동),HD현대오일뱅크,051-867-6741,Y,1579,1499
부산,연제구,현대오일뱅크(주)직영 부산현대주유소,부산 연제구 아시아드대로 107 (거제동),HD현대오일뱅크,051-502-9131,N,1579,1479
부산,연제구,연제주유소,부산 연제구 연수로 87,S-OIL,051-636-4356,N,1699,1599
부산,영도구,동현주유소,부산 영도구 해양로 212,SK에너지,051-405-5170,N,1593,1493
부산,영도구,태종대온천주유소,부산 영도구 태종로 806-1 (동삼동),SK에너지,051-405-2530,N,1597,1497
부산,영도구,해양특구주유소,부산 영도구 해양로 270,GS칼텍스,051-404-5189,Y,1598,1498
부산,영도구,태종에너지청학주유소,부산 영도구 태종로 376 (청학동),SK에너지,051-414-7279,Y,1598,1498
부산,영도구,SK에너지(주)직영 태종로주유소,부산 영도구 태종로 290 (청학동),SK에너지,051-412-5155,Y,1598,1498
부산,영도구,세기상사㈜ 대성주유소,부산 영도구 해양로 128 (청학동),S-OIL,051-412-5189,N,1598,1498
부산,영도구,남항주유소,부산 영도구 남항서로 96(남항동2가),SK에너지,051-416-0904,N,1793,1693
부산,영도구,(주)나부코직영 우원주유소,부산 영도구 태종로 181 (봉래동4가),SK에너지,051-418-7600,N,1858,1778
서울,강서구,강서오곡셀프주유소,서울 강서구 벌말로 254 (오곡동),SK에너지,032-671-5186,Y,1483,1389
서울,강서구,(주)타이거오일 방화주유소,서울 강서구 방화동로 58-2 (방화동),SK에너지,02-2662-0503,Y,1493,1433
서울,강서구,이케이에너지(주) 강서주유소,서울 강서구 화곡로 273 (화곡동),HD현대오일뱅크,02-2699-5219,Y,1494,1419
서울,강서구,목화주유소,서울 강서구 국회대로 251 (화곡동),알뜰주유소,02-2654-4564,Y,1494,1419
서울,강서구,뉴신정주유소,서울 강서구 곰달래로 207 (화곡동),알뜰주유소,02-2606-1149,N,1494,1419
서울,강서구,화곡역주유소,서울 강서구 강서로 154 (화곡동),알뜰주유소,02-2691-5151,Y,1494,1419
서울,강서구,스카이주유소,서울 강서구 개화동로 457 (방화동),S-OIL,02-2663-5146,Y,1495,1443
서울,강서구,행촌에너지 공항주유소,서울 강서구 개화동로 420 (개화동),HD현대오일뱅크,02-2665-5189,Y,1495,1443
서울,강서구,지에스칼텍스㈜ 경인고속주유소,서울 강서구 국회대로 225 (화곡동),GS칼텍스,02-2608-5151,Y,1499,1429
서울,강서구,유턴주유소,서울 강서구 남부순환로 57,알뜰주유소,02-2665-5047,Y,1499,1435
서울,강서구,KH에너지(주)직영 KH외발산주유소,서울 강서구 방화대로 30,SK에너지,032-677-9497,Y,1520,1450
서울,강서구,하이웨이주유소,서울특별시 강서구 공항대로 432(화곡동),S-OIL,02-2605-4000,Y,1569,1494
서울,강서구,HD현대오일뱅크㈜직영 양화교셀프주유소,서울 강서구 공항대로 653,HD현대오일뱅크,02-3665-2004,Y,1569,1504
서울,강서구,현대오일뱅크 등촌주유소,서울 강서구 등촌로 189 (등촌동),HD현대오일뱅크,02-2647-5700,N,1576,1496
서울,강서구,개화주유소,서울 강서구 양천로 57,SK에너지,02-2661-5555,Y,1577,1497
서울,강서구,대성석유(주) 관문주유소,서울 강서구 공항대로 314,GS칼텍스,02-3665-2051,N,1578,1558
서울,강서구,오션네트웍스(주) 서울식물원지점,서울 강서구 양천로 300,SK에너지,02-3661-8829,Y,1578,1538
서울,강서구,우장산주유소,서울 강서구 강서로 292 (내발산동),SK에너지,02-3664-7163,Y,1578,1556
서울,강서구,화곡현대주유소,서울 강서구 강서로 151 (화곡동),SK에너지,02-2607-1942,Y,1580,1546
서울,강서구,강서열린주유소,서울 강서구 등촌로 213 (등촌동),GS칼텍스,02-2647-9091,N,1588,1498
서울,강서구,신화곡주유소,서울 강서구 국회대로 71,S-OIL,02-2611-3161,Y,1595,1495
서울,강서구,대성석유(주)방화대성주유소,서울 강서구 양천로 176,GS칼텍스,02-3663-7781,Y,1596,1558
서울,강서구,대성석유(주) 마곡대성주유소,서울 강서구 강서로 457,GS칼텍스,02-3664-7781,Y,1596,1558
서울,강서구,HD현대오일뱅크㈜직영 가양주유소,서울 강서구  양천로 391 (가양동),HD현대오일뱅크,02-3661-9470,N,1599,1559
